ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL
221,ENIGMA,excitación sobrenatural por succión sónica,"ENIGMA es un lujoso succionador sónico diseñado con mimo para estimular tanto el clítoris en su totalidad (cada uno de los 12cm que lo componen) como el Punto G, para un orgasmo intenso en el que creerás orbitar fuera de este planeta.Dotado con la tecnología exclusiva de LELO SenSonic™ ENIGMA resonará dentro de tu cuerpo al mismo tiempo que estimula tu clítoris sin contacto. Su silicona ha sido fabricada para absorber las ondas sónicas que emergen del juguete y redirigirlas a tu clítoris para que su estimulación sea profunda y a la vez suave. Su flexibilidad te permitirá disfrutar de él en mil posturas.Antes de usarlo añade un poco de Desliz! Eco Natural en el vibrador y el succionador de clítoris. Ajusta el extremo de la vagina, no demasiado profundo, y luego el del clítoris antes de encender tu ENIGMA. A continuación pulsa el botón + para encenderlo; empieza por la velocidad más baja y ve aumentando la vibración y el modo conforme desees. Solo te queda disfrutar como nunca.Prepárate para resolver el mejor de los enigmas.",Succionador sónico y vibrador para Punto GMaterial: silicona de grado médico extra suaveGarantía LELOSumergibleRecargable (cable USB incluido)8 niveles de placerSilencioso ,https://www.amantis.net/enigma-lelo/
222,Satisfyer CURVY 1+,succión sónica por app móvil,"Si esta marca ya había revolucionado el mercado espera a ver sus nuevas creaciones curvys.Curvy 1+ tiene la boquilla más grande y unas estrías en forma de torbellino que dirigirán las ondas sónicas hacia tu preciado clítoris. Al contrario que sus hermanos, tiene una silicona más dura, sin flexibilidad, que te permitiriá controlar cuánto de cerca quieres sentir su poder.Sus ondas de succión sónica empiezan en un nivel tan suave como su tacto para que puedas disfrutar de una sensación prolongada pre-clímax; y con sus 11 niveles prederteminados de succión disfrutarás de un orgasmo sin igual. Prueba a mezclar esta sensación con la vibración que incluye. Sus dos motores independientes (uno para vibración y otro para la succión) harán que cada sensación sea distinta.Todos los curvy pueden ser manejados desde la app móvil de Satisfyer, para que tus orgasmos vayan al ritmo de la música, del sonido ambiental o de los patrones que tú crees. ¡Las opciones son infinitas!¿Será su recubrimiento de silicona, sus botones independientes o su forma curvada? Sea por lo que sea han llegado a amantis para enamorarte. ¿Sientes ya sus palpitaciones?",Succionador sónicoMaterial: silicona de grado médico y ABS (maleriales seguros con tu cuerpo)Control mediante app gratuita de SatistyerPuede ser controlado sin appSucción sónica: 11 modosVibración: 10 modosMotores independientes de succión y vibraciónRecargable mediante cable margnético (incluido)Impermeable IPX7Color: blanco o rojo vino ,https://www.amantis.net/satisfyer-curvy-1-succion-sonica-app-movil/
223,Desarrollador de labios vaginales por succión,,"Uno de los sueños de muchas personas es acariciar o besar unos labios vaginales tersos, suaves y... regordetes. Gracias a este nuevo invento podrás fácilmente lucir unos labios generosos como nunca antes habías imaginado. Para conseguirlo sólo tienes que presionar el succionador y un intenso y placentero efecto de succión estimulará, aumentará el volumen de tus labios vaginales y generará un sonrojo y delicioso calor en la zona. ¿Cómo funciona? Muy sencillo, la presión provoca una mayor concentración de sangre en la zona aplicada. Además, su ancha cápsula encajará perfectamente en tu anatomía. Deja unos segundos que la presión haga su efecto y pulsa la válvula de liberación, sentirás un alivio rápido y estarás lista para la acción con unos labios atractivos, relucientes y hermosos.Cariño, ¡he agrandado al conejito! ;)• Material: ABS • Libre de ftalatos • No emplear más de 15 minutos • usar progresivamente y con cuidado • suspender el uso ante cualquier molestia o dolor Medidas de la cápsula de succión: 14cm de largo, 8cm de ancho",,https://www.amantis.net/desarrollador-labios-vaginales-succion/
226,GOLIAT,"pene enorme y grueso, pero muy suave","Grande, grueso, poderoso y esculpido con todo lujo de detalles en una sola pieza de suave, firme y flexible de PVC sin ftalatos. Así es éste GOLIAT, orgulloso de su aspecto realista y siempre listo para penetrar sin medias tintas a quien quiera (y pueda) rendirse a sus potentes encantos. Éste GOLIAT sabe hacerse querer: Ofrece un glande deliciosamente perfilado para facilitar su inserción en las primeras maniobras y una práctica base bajo sus firmes testículos para poder manipularlo con comodidad o dejarlo de pie sin que se caiga cuando estéis entretenidxs con otros asuntos carnales... Además, sorprende su suavidad al tacto y su equilibrio entre firmeza y flexibilidad, él es así...El resto es cosa vuestra: mucho lubricante, algo de paciencia... y a disfrutar la intensidad de éste gigantón como mejor os parezca.¿Te gusta? Pues ya puedes empezar a hacerle sitio en tu baúl de juguetes grandes... y en tu cuerpo, claro.","· Fabricado en PVC flexible, libre de ftalatos. · Sin juntas ni rebordes. · Peso: 980gr. · Longitud Operativa: (aprox.) 22cm. · Longitud Total: 27cm. · Grosor: 6cm a lo largo del tronco, en la punta se estrecha hasta los 5,2cm ",https://www.amantis.net/goliat-dildo-realista-enorme-grueso-pero-muy-suave/
227,DILDUO,Doble Dildo de 45cm,"¿Por qué conformarse con menos cuando puedes tenerlo TODO? Presentamos DILDUO, el único juguete que rompe con el viejo refrán de 'Lo bueno, si breve, dos veces bueno'. En el ámbito del placer, DILDUO entiende que más es más. Con 45 centímetros de realismo, flexibilidad y durabilidad, te invitamos a descubrir la única herramienta que necesitarás para una experiencia completa.","Longitud total estirado: 45cm Diámetro máximo: 3.5cm Fabricado en TPR sin alergias ni malos olores Disponible en color transparente, rosa, púrpura, azul o carne Totalmente flexible, suave y manejable  ",https://www.amantis.net/dilduo-doble-dildo-de-45cm/
228,ANETTO,Plug y Anilla BLACK LINE,"¿Creías que era imposible unir en un solo producto dos funciones completamente diferentes a la par que compatibles? Pues amantis, con su línea Black Line, lo ha vuelto a hacer, ofreciendo una anilla con plug anal (o un plug anal con anilla, ya que en este caso el orden de los factores no altera el orgasmo) que hará las delicias de los más exigentes.Este plug-anilla esta hecho de una suave y sedosa silicona 100% médica, realmente agradable al tacto, y con la elasticidad suficiente para adaptarse a todas las formas y tamaños. Y como hemos dicho, con este elegante juguete tienes un “dos en uno”, dos funciones que por separado son verdaderamente útiles, pero que unidas son una auténtica explosión. Por un lado con la anilla conseguirás mantener erecciones más potentes y duraderas, a la vez que tendrás un mayor control eyaculatorio. Y por otro lado está la parte del dildo, que como si de un perfecto y gran pulgar se tratara, este sedoso plug presionará y estimulará tu próstata de una manera precisa, constante y delicada, llevándote directamente al paraíso de los orgasmos.Este plug, con su funcional diseño, ancho en su zona superior y más fino en la inferior, se acopla perfectamente a tu cuerpo, y junto con la anilla puesta alrededor de tu pene y testículos se crea, gracias a su elástica tensión, una sujeción realmente eficaz, quedando este maravilloso juguete perfectamente fijado. Usa tu imaginación para sacarle un máximo partido a tu nuevo aliado de experiencias amánticas, abraza solo el pene o penetra a tu pareja con el dildo, solo tú, tu pareja y este precioso plug anilla sabrán a qué dedicáis el tiempo libre. Para una perfecta experiencia anal te aconsejamos que, además de tomarte el tiempo necesario para relajar el esfínter, utilices uno de nuestros lubricantes anales con base agua para facilitar la penetración, y para su conservación lo laves con agua tibia y jabón neutro y posteriormente lo esterilices con Limpín jabón bactericida.De nuevo lo imposible a vuestro alcance gracias a amantis Black Line, un dos en uno que irá como “anilla al dedo” tanto para experimentados como principiantes.","· Material: 100% silicona suave y flexible.· Diámetro de la anilla: 4 – 4,5 cm· Longitud del plug: 10 cm - Longitud insertable: 8,5 cm· Diámetro del plug: 3,5 – 4 cm en su parte más ancha.· Color: negro ",https://www.amantis.net/anetto-plug-anilla-black-line/
229,Plug Prostático con doble anilla Black Line 3 en 1,,"Si comes gourmet, te vistes cuidadosamente, seleccionas tus relaciones y amistades... ¿por qué ibas a querer menos en tu esfera sexual?Te presentamos la nueva anilla Black Line de amantis, el juguete que tiene todo lo que tu exiges: diseño, simplicidad, practicidad y 3 funciones diferentes: el dildo anal te estimulará tu recto y punto P; y las dos anillas delanteras te sujetarán con vigor el pene y los testículos para un mayor placer. Además está realizado en una suave silicona divina para todo tipo de pieles.¿Cómo la uso?Con el pene ya erecto, introduce el miembro y los testículos a través de las dos anillas. Ellas retienen el flujo sanguíneo en la zona genital masculina, aumentando el vigor, la calidad y la duración de la erección. Posteriormente, introduce cuidadosamente el dildo (bien lubricado) por el ano para estimular el recto y la zona prostática. Todo ello potenciará la sensación de placer a máximos aportando sensaciones a cada movimiento de tu pene.","CaracterísticasColor:Negro. Material: 100% Silicona.Medida: 4,5 cm de diámetro.Consejos para un buen uso y conservación:Limpia el plug antes y después de casa uso con Limpín jabón bactericida.Complementa tus juegos con lubricante Desliz! El de aloe vera es especialmente recomendado para juegos anales.   ",https://www.amantis.net/plug-prostatico-doble-anilla-black-line-3-1/
230,STICK,bastón anal metálico con brillante,"Elegancia y funcionalidad unidos. STICK es un bastón sexual de superficie metálica muy deslizante y con un elegante brillante en su parte trasera.Descubrirás sensaciones únicas gracias a su peso y su material metálico, un perfecto transmisor de temperatura que podrás enfriar con un poco de hielo o calentar en agua templada para descubrir un mundo de placeres y sensaciones térmicas increíbles. Acaricia tu cuerpo con la textura ultra lisa de STICK que deslizará como pocas en tu interior con unas gotitas de tu lubricante anal de confianza.Su peso y su material metálico es un perfecto transmisor de temperatura, enfríalos con unos hielos o caliéntalos en agua templada a tu gusto. Su textura ultra lisa desliza como pocos con unas gotitas de tu lubricante anal de confianza.",Longitud: 11cm Diámetro primera bola: 1.4cmDiámetro segunda bola: 1.6cmDiámetro tercera bola: 2.2cmPeso 55gIncluye bolsita de satén para su conservación.Limpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ,https://www.amantis.net/stick-baston-anal-metalico-brillante/
231,Masajeador Prostático NUDE,,"Todo lo que necesitas para hacer del masaje prostático una auténtica fiesta.NUDE es un masajeador ideal para los que deseáis experimentar nuevas y placenteras sensaciones o los que ya habéis caído rendidos al placer de la estimulación de vuestra próstata, a todos vosotros os gustará y mucho.Fabricado en una sola pieza, suave, firme, de agradable tacto y libre de ftalatos, seguro para tu cuerpo y fascinante para tu próstata, esfínter y perineo, pues te lo estimula todo sin necesidad de vibración, solo con el ritmo de tus propios movimientos.Disfruta de un diseño estudiado, ergonómico, cómodo y fácil de usar que en combinación con una masturbación o una relación sexual te llevará a descubrir nuevos y explosivos orgasmos. ¿Te lo sigues pensando? Pruébalo y déjate sorprender.Solo necesitas ponerle lubricante, siempre de base agua para un buen mantenimiento del masajeador, y a divertirse. Después límpialo con agua tibia y jabón neutro o nuestro bactericida Limpín para una mayor higiene.Bueno para ti, bueno para tu próstata; por tu salud, por tu placer. ¡Disfrútalo!","Medidas:Largo insertable: 9,5 cm.Diámetro: 2,5 cm.Material: TPR (libre de ftalatos).Manos libres.Diseño anatómico ",https://www.amantis.net/masajeador-prostatico-nude/
232,BolasBen_Wametálicas,edición 50 Sombras de Grey,"El rubor del movimiento constante de las Silver Balls… su peso hacia abajo dentro de mi, masajeándome internamente y haciéndome sentir que deseo… deseo sexo… ohh la sensación es exquisita...     Inspiradas en la novela de Erika Leonard, os presentamos dos bolas plateadas, diseñadas para tonificar y estrechar eficazmente los músculos del suelo pélvico y así proporcionar un aumento del placer durante los juegos.    Recomendado para usuarios con cierta experiencia, cada bola está pulida y dotada de un peso concreto, estimulando tus puntos internos para un uso discreto en solitario mientras las llevas o para aumentar las sensaciones durante los juegos con tu amante.","   • Suaves, frescas y sólidas para sensaciones amplificadas    • Pesadas, recomendables para usuarios avanzados    • Aumentan el control y la intensidad orgásmica    • Contorneadas, para aumentar su inserción    • Cordón reforzado para hacerlo seguro    • Fáciles de limpiar    • Peso de cada bola 29grs.    • Diámetro 2.7 cm    • Incluye la bolsita de satén exclusiva de 50 Sombras de GreyDimensiones 21,59 cm x 10,2 cm Materiales Metal  ",https://www.amantis.net/bolas-ben-wa-metalicas-edicion-50-sombras-grey/
