Unnamed: 0,ID,DATE,RATIO,ID_USERS,COMMENT
5092,164,2024-01-05,5,477,"Está muy bien para probar cosas nuevas y bien de precio ,reutilizable, fácil de lavar, muy suave y flexible , ideal para regalarle a tu chico . Puse un boli en la foto para que se vea la medida que tiene ."
5093,164,2023-08-16,4,1474,"Está muy bien, es un masturbador lo suficientemente ""largo"" para cubrir toda la polla, no como el Mini cup (p.e.)"
5102,275,2023-11-24,5,1654,"Me lo regalaron por mi cumpleaños, la verdad que al principio me pareció que tenía demasiada potencia,pero después de experimentar con él,es un producto con el que consigues mucho placer!!!!!!!"
5103,275,2023-10-03,4,1172,"Al principio lo notaba muy agresivo ya que venia del satysfayer, pero con el tiempo me encantó y dejé el satysfayer"
5109,254,2024-01-02,3,166,"No me convence, no siento especialmente nada del otro mundo, prefiero la sensación del contacto de una mano. Más que por placer, se puede utilizar como entrenador y masajeador del miembro, que siempre viene bien..."
5110,306,2023-12-20,5,882,Muy sexys. Se los puso sin braguitas. Los llevará para ir a bailar. Me gustaron
5111,285,2023-12-11,1,913,"Buenos días,Dudé mucho en adquirir este vibrador-succionador, pero el empujoncito de la oferta del Black Friday, me ayudó a decidirme, pero he de decir que me ha decepcionado, no es tan cómodo de utilizar, y la fuerza no es muy buena, y tampoco nos ha parecido gran diferencia la abertura de la boquilla, consulta que ya lance en Septiembre a Amantis en Septiembre.Mi idea era sustituir al ""Kuchi"" que adquirimos hace tiempo, pero de momento no lo hemos hecho, habrá que darle alguna oportunidad más a ""Vibritta"", pero sospecho que la oferta de ""Black Friday"" al final me ha salido cara.En definitiva, no estamos satisfechos, bastante decepcionante, en nuestro caso.Un saludo."
5112,28,2023-09-15,5,71,"Ha sido un regalo muy acertado. Las pulsaciones de esta patita te harán maullar de placer. En serio, muy sorprendida con esta manera de estimular. Además, el mango es un vibrador también. Os lo recomiendo a todas horas"
5132,320,2024-01-06,5,477,"Genial para limpiar los juguetes eróticos , rápido y cómodo de usar. Buen precio. Envase de 200ml que da para muchos usos ."
5133,320,2023-12-26,5,219,"Siempre he sido muy fan de éste producto, y en cuanto encontré la oferta que lo dejaba en apenas 4€, no dudé en hacerme con un cargamento!Lo utilizo antes y después de cada uso con cualquier juguete, e incluso en esos momentos en los que termináis exhaustos y necesitáis un ratito tranquilo para coger aire, los juguetes se quedan sobre una toalla con un par de rociadas de LIMPIN por lo cómodo que resulta aplicarlo.El olor es muy agradable, y la textura que deja después en los juguetes incluso tras haberlos untado bien en lubricante es increíble. Ideal para antes y después de darles una ducha con jabón neutro!Además, una vez se termina, puedes utilizar el envase para almacenar otros productos tales cómo agua micelar, desmaquillante o colonia que venga en botes más grandes... Eso si, teniéndolos correctamente etiquetados para que no haya confusiones"
5134,320,2023-12-23,5,292,"Muy buen producto, ayuda a mantener la higiene de los juguetes muy fácil y rápido."
5135,320,2023-12-08,5,1495,"El juguete queda muy limpio, sin malos olores y listo para ser utilizado otra vez. Muy recomendable y a buen precio"
5136,320,2023-12-07,5,34,"Me parece muy útil para limpiar los juguetes, al ser un spray se echa genial y además viene mucha cantidad. Muy contenta de haberlo comprado."
5137,320,2023-11-26,5,1177,Tamaño-precio: genial! .Olor agradable. Facil uso por el pulverizado y aporte jabonoso que facilita la limpieza y refuerza la confianza personal de una buena desinfección.Cuando lo aclaras respeta la textura del juguete y deja un tacto sedoso.Sin duda estoy contenta con mi compra.
5138,320,2023-11-25,5,1335,Es un producto muy cómodo de usar con el aplicador en spray y cumple bien su función de desinfectar los juguetes sin dejar olores raros. Para mí se ha convertido en un producto indispensable!
5139,320,2023-11-15,5,422,"Uno de los productos básicos que hay que tener, muy útil y perfecto para desinfectar y limpiar tus juguetes, sin duda un acierto."
5140,320,2023-09-18,5,241,"Para las personas que usamos mogollón de juguetes en cada sesión, el limpín es un aliado buenísimo, da mucha tranquilidad saber que está todo limpito sin tener que liarte demasiado. Es muy práctico y además deja todo sin olores, y cunde muchísimo. Un must!"
5141,320,2023-08-27,5,606,Al principio no lo compré porque creía que no era necesario.Ahora lo utilizo siempre y lo considero esencial.
5142,320,2023-08-26,5,885,"Aquí os dejo otra reseña como ya he hecho con la mayoría de masturbadores masculinos de Amantis.Había probado diferentes geles limpiadores como los de Doc Johson, Eros o Fleshlight Wash y cuando se me acabó el lubricante bacanal normal de 100 ml, decidí probar con Limpín, la loción limpiadora de Amantis. A diferencia de los otros geles limpiadores, este viene en un bote de 200 ml, mientras que los otros son de 100 ml. Además su olor es prácticamente neutro, mientras que el Fleshlight Wash tiene un olor fuerte a limón.En cuanto a la cantidad dura mucho y elimina cualquier mal olor de tus masturbadores. Por último, por 7€ tiene un precio superreducido y te va a durar varios meses.Os recomiendo comprar el LIMPÍN con el bote de lubricante anal BACANAL de 200 ml y el dildo EXPLORE MUSCLE que venden en Amantis y que podéis ver en la foto."
5143,320,2023-08-23,5,899,"Es uno de nuestros infalibles, siempre que nos falta repetimos su compra, lo usan a para desinfectar todos nuestros juguetes sin mirar el material de que estén hechos, además deja un olor agradable. Además dura un montón."
5144,320,2023-08-16,5,1474,Obligatorio tener uno en la mesilla de noche para no ser un guarreras y tener todos los juguetes a punto.
5145,320,2023-08-16,5,774,Gran producto para una limpieza higiénica de nuestros juguetes
5146,320,2023-08-10,5,81,"Sin duda un básico para realizar debidamente una buena limpieza y desinfección de dildos y vibradores, no uséis lavavajillas o otros jabones, para los juguetes está Limpin!"
5147,320,2023-08-07,5,735,"Necesitaba a LIMPIN en mi vida. Antes y después de usar los juguetes les doy una pasada con limpin, para asegurarme. Eso si, echo de menos un formato más grande ;)"
5148,320,2023-08-02,5,1066,Lo mejor que puedes comprar para limpiar después de haberlos usado con tu oareja
5149,320,2023-07-30,5,1224,Genial producto para la limpieza de tus juguetes. Limpia y desinfecta. Yo lo dejo actuar un rato y luego lo lavo con abundante agua. Facilidad de limpieza con el fis fis.
5150,320,2023-07-18,5,166,"Buscábamos un jabón para limpiar los juguetes y en la tienda nos recomendaron esta loción. Es muy cómoda y fácil de usar, y no sólo limpia sino que también desinfecta. No deja olores raros ni es agresiva con los materiales de los juguetes. Una compra 100% recomendable, ya que es básico mantener los juguetes limpios!"
5151,320,2023-07-17,5,362,"Creo que es perfecto para la limpieza de juguetes. Una vez que lo usas en el juguete, la textura es jabonosa, hay que dejar actuar y después aclarar y el juguete queda listo para la próxima vez!Genial"
5152,320,2023-07-05,5,588,"Recomendado al 100% limpiamos todos nuestros juguetes y hasta hoy ningun problema, mi mujer tiene la piel intima muy sensible y nunca tenido picores ni irritacion al usarlo en los juguetes incluso poco rato antes, y durabilidad lo tenemos hace un año y no hemos gastado ni la mitad, calidad precio un 10!!"
5546,293,2023-08-30,5,33,"He comprado el modelo grande. Hay que tener calma para introducirlo y ayudarse con lubricante. Una vez dentro, se nota el peso y el diámetro de lo que está dentro. Quizás el cuello debería ser un poco más estrecho para que se mantenga dentro. Pero de todas formas, es muy estimulante llevarlo durante horas."
5547,293,2023-08-15,5,1444,"Compre en tienda el mediano, muy buenos materiales en comparación a otros plug, muy suave... Pero siendo un novato, no entra tan fácilmente, requiere paciencia.Eso si, como digo, es cómodo, la forma es agradable, tacto muy suave... Y discreto :)"
5650,447,2023-09-14,5,868,"La parte de pelusa hace unas cosquillas muy divertidas. La parte de la paleta no duele si se da despacio, a medida que se va incrementando la fuerza se empieza a notar un picorcillo. A mi pareja le gusta que le dé suaves toques en sus genitales y he de decir que tiene el tamaño perfecto para esta función"
5651,447,2023-08-27,5,606,Dos sensaciones para un mismo producto.Sin ninguna duda muy buena compra.
5652,447,2023-07-24,5,284,Un 2 en 1 genial para iniciarse. Era la primera vez que usábamos algo así y nos ha gustado mucho.
5705,267,2023-10-11,3,148,"Es de los mejores vibradores que he usado,tanto sola como en pareja. Tiene una vibración muy fuerte que me encanta. Lo malo es que se estropea enseguida, o se rompe o la pila no hace contacto y ya he tenido que comprar varios. Es barato, si, pero podía ser de mejor calidad."
5884,269,2023-11-29,5,193,"10/10Estos anillos están súper bien. Mantienen la erección, incluso ensanchan el pene. El placer que recibe es el mismo o más y a tu pareja la haces disfrutar como nunca.Muy recomendables."
5885,269,2023-11-18,5,616,"Muy practicos, aumenta la erección y retrasa el orgasmo pero sin restar placer, al contrario. Muy contentos"
5886,269,2023-11-03,2,1043,"Aprietan demasiado para mi gusto, no me va mucho, me atrajeron los colores y el precio, duele un poco y para sacarlos regular."
5887,269,2023-09-14,1,866,"Lo compré por haber leído comentarios previos y en mi caso ha sido una gran decepción…ni se me pone el pene mas duro, ni el glande mas grande, ni prolonga mis erecciones ni nada de nada."
5888,269,2023-08-13,5,1701,"Cumplen perfectamente su función, usarlas mejor con lubricante y sobre todo sin bello, porque se enredan en ellos que es una pasada y a la hora de quitarlas flipas de dolor por los estirones de pelo que te llevas. Aparentemente son bastante pequeñas, su diámetro interior no es muy grande aunque son bastante elásticas, para gente con talla XL o incluso talla L apretarán en exceso seguro."
5985,166,2023-08-26,3,606,"Le tenía echado el ojo a la montura y al final me decidí a comprarla.La primera impresión fue buena al verla puesta. Sin embargo, hay aspectos que se tienen que tener en cuesta puesto que no aprieta lo suficiente ni en la cintura ni en los muslos y queda colgando, en lugar de estar ajustada.Cuando le hagamos unos arreglos, será perfecta."
5990,318,2023-09-01,4,103,"Arnés bonito, queda muy bien puesto! Y el material es agradable también! Lo único que las dos cintas que se atan en la cintura son bastante cortas, a mi me van bien pero justas. Podrian alargarlo más para que se amplie a más tallas el arnés"
6016,305,2024-01-11,3,866,"La encargué online para recoger en tienda pero la devolví en el acto porque estaba seguro de que mi mujer me diría que a dónde iba con eso (por grande). Así que opté por otras más pequeñas, aunque por desgracia no ha ido bien la experiencia. Definitivamente las fundas para penes no son para nosotros."
6017,305,2023-10-26,5,922,"Lo que mas me gusto es que no de movió dentro de mi pene, tiene muy buena succión, a mi esposa le encanto porque me hace creer que la esta penetrando el pene de otro hombre y eso me gusta mucho, la verdad es fácil de colocar y limpiar y el tamaño es perfecto tanto el largo como el grosor también las estrías son muy realistas y dan mucho placer a mi pareja, nos encanto a los dos y lo disfrutamos mucho, 100% recomendado."
6061,374,2023-12-13,5,322,Me llegó! Super feliz. Enamorada de las monodosis por su tamaño y comodidad.
6069,412,2023-12-26,5,322,"Chulísimas! Las compré para un regalo y cuando las abrió, les encantó. Tienes unas ilustraciones súper originales y muy divertidas, acordes con la temática."
6070,412,2023-10-14,5,469,"Una baraja con 22 cartas (ya que ilustra los Arcanos mayores) con una medida de 8x15cm. Acompañada de una guía, con explicación de tiradas básicas y de las cartas. Dibujos imaginativos y curiosos. Una divertida forma de iniciarse y adentrarse en el mundo del esoterismo."
6071,412,2023-08-26,5,160,"Super divertido, interesante experiencia. Compramos online en tienda, y teniamos envio gratis"
6075,335,2023-10-27,5,102,"Muy bonito este plug de metal. No es muy grande aunque pueda parecerlo... La forma que tiene quizás intimide un poco pero bien lubricado se abre paso sin problemas y la forma de su base a parte de estimular bastante también ayuda a dilatar mucho, super recomendado"
6078,384,2023-09-07,4,254,Si eres una chica o chico a quien le guste mucho jugar y ser travieso este es su producto. El collar es bastante discreto y realmente no parece un vibrador y para el tamaño tan pequeño que tiene tiene muchos modos distintos de vibración lo que me sorprendió bastante .El pequeño tamaño lo hace súper manejableAconsejo que tras usarlo en las zonas íntimas se lave muy muy bien para que se pueda seguir usando como collarEl único inconveniente es que la batería es con pilas.
6087,252,2023-09-07,4,1658,La cadena que la une no pesa mucho lo q ayuda a que no se suelten. El efecto metálico en el cuerpo es muy estimulante. El sistema de cierre progresivo funciona bien pero en ocasiones se caen. Supongo será cuestión de apretarlas más.
6088,252,2023-08-11,4,1497,"Para empezar no están nada mal, pero el tipo de enganche que tiene hace que resbale fácilmente y se suelte. Hay que trabajar un poco en pillarle el truco a ponerlas de forma firme."
6089,252,2023-07-23,5,1675,"Buen producto calidad-precio, aunque complicado y engorroso el sistema de ajustado"
6090,252,2023-07-12,5,766,"me gustan mucho la verdad! al principio me daba un poquillo de cosa por si me haría daño, si no me acabaría de gustar, si se caerian, etc. pero me vienen estupendos, 0 dolor!"
6196,342,2023-09-03,5,422,"Antes de empezar no los aprieto mucho, y cuando ya estoy estimulada los aprieto y que maravilla!!!"
6244,361,2023-11-01,5,102,Compramos la azul y quizás es verdad que el color es más fuerte (azulado) que en las imagenes... Es el típico complemento juguete que parece que no vayas a usar pero tiene infinidad de usos y da mucho juego... Tanto a nivel sexual como para dar carícias/masajes... Muy recomendable!
6245,361,2023-09-07,5,1658,La pluma de color blanco es preciosa. Puedes tenerla en cualquier sitio q queda genial y estará a mano en todo momento. Su tacto es muy suave y agradable para tener ratos de relajación sola o en compañía.
6246,361,2023-08-24,5,1240,Elegí el color azul pensado sería turquesa como la foto. Para mi el azul es muy fuerte es azul eléctrico.
6247,361,2023-07-02,5,1073,"Es super bonita, ideal para hacer caricias y sentir el tacto y iniciar nuevas sensaciones"
6413,438,2023-08-18,5,451,"Como kit de iniciación está bastante bien, tiene los productos principales."
6425,466,2023-10-29,4,102,Compré el tamaño grande para pegging y aunque es un poco duro y rigido su curvatura estimula muy bien el punto P. Con el arnés corsé basic de amantis queda perfecto!
6426,466,2023-09-04,4,532,Muy bien tamaño y forma junto al precio. Aunque me parece un poco rígido.
6472,315,2023-12-18,4,166,Está bien calidad/precio. La he usado con mi novia y nos ha gustado mucho y disfrutando de placer.
6473,315,2023-08-02,5,684,"No está mal, no es de mi gusto pero a mi compañera de juegos le daba bastante morbo. La barra permite que las piernas queden lo suficientemente separadas como para trabajar, y al inmovilizar a su vez las manos, puede dar mucho juego."
6474,315,2023-07-26,5,335,"Esto lo probaré este fin de semana, pero promete, tiene muy buena pinta"
6483,504,2024-01-11,1,866,"Bastante más complicado de poner que la Pegaso porque las paredes son más gruesas y es más rígida. De todas formas me voy a quedar con las ganas de probarla en acción real porque la Pegaso ya nos dio problemas, así que con esta ni lo vamos a intentar."
6484,504,2024-01-02,1,166,No cabe ahí dentro ni con medio litro de lubricante; sólo debe de servir para penes muy delgaditos. Dinero tirado.
6506,492,2023-08-12,5,873,Buen dildo. Cuesta hacerse a su forma y a su rigidez pero acaba dejando al resto en el cajón.
6507,492,2023-07-14,4,540,"Buen dildo para ya iniciados. La forma rígida puede que no sea para todos, eso sí."
6528,294,2024-01-08,4,1137,Muy divertido!! Recomiendo ponerlo entre el foto de algodón y el encaje o lo que sea de la ropa interior para que no se mueva si lo llevas fuera de casa.A nivel de ruido parece un móvil que vibra. Si el sitio donde estás es un poco ruidoso no se escucha nada.El alcance del mando es bastante increíble y da pie a jugar distanciados de unos cuantos metros.El mando debería ser más pequeño y discreto sobretodo que se tiene que sacar para utilizarlo ya que al tacto a penas se sienten los botones y no se diferencian el botón de encender/apagar del de cambio de modo y están pegados el uno al otro. El encender/apagar debería tener una lucecita para que la persona que lo lleve sepa si está activo o no.
6529,294,2023-09-15,5,71,Es el mejor. Me lo explicaron en la tienda y no me pude resistir. Estamos encantados
6530,294,2023-09-14,5,718,Lo estrené con mi pareja yendo a cenar juntos y la verdad que fue una experiencia genial. Hace un poco más de ruido del esperado pero si estás en un bar o un lugar con un poco de ruido ambiente no se oye nada. La vibración es bastante potente y tiene algunos patrones de vibración muy interesantes. Lo recomiendo muchísimo para romper un poco con la rutina y hacer un plan diferente.
6548,377,2023-08-05,5,166,"Excelente aparato, tiene una textura muy buena y cumple de sobra las expectativas de la compra. Muy recomendable."
6553,356,2023-07-23,5,1675,Perfecto para una buena limpieza antes de una buena noche...por la forma de las cánulas ya vas calentando...todo un acierto!!!
6566,524,2024-01-20,5,594,"Lo acabo de utilizar y tengo que decir, que me ha gustado.Repetiré seguro."
6567,524,2024-01-17,5,292,¡Muy bueno! No pringa y el aloe es un plus. Lo he usado bastante y ayuda muchísimo. Recomendado ya sea este o el formato grande.
6568,524,2024-01-16,5,866,El mejor lubricante que he comprado hasta ahora (sin haber probado ningún Bacanal todavía). La próxima vez compraré el de 500 ml
6569,524,2023-12-15,5,142,"Hola.La textura es muy suave, hace que deslice muy bien cualquier juguete que utilices. Me ha gustado que no tenga olor."
6570,524,2023-11-23,5,17,"De los mejores lubricantes que he probado, sobre todo para el uso anal. Volveré a comprarlo, sin duda."
6571,524,2023-11-22,5,882,"Para probar, hemos cogido el tamaño pequeño y la verdad es que con solo un poco, cunde mucho y es muy agradable al tacto, no huele casi nada. Lo hemos probado para masajes, sexo vaginal y anal así como con juguetes, una maravilla. El tamaño pequeño es muy discreto e ideal para llevártelo por ahí."
6572,524,2023-10-26,5,346,"Maravilloso, es garantia de polvazo espectacular, porque reduce mucho la fricción y desliza a la perfección. Ya no le duele y disfruta un montón, y potencia las sensaciones de las caricias simultáneas en la zona que uso para aumentar la sensación. Me compré 4 botes para tener stock asegurado (que se suman a otros 2 a medio usar), es un must, y desde que lo utilizamos los orgasmos que tiene son muy intensos. Por norma general tardo bastante, así que con el lubricante ella puede seguir después del primer orgasmo, algo que antes no podía hacer porque se quedaba muy sensible y le dolía.Nos encanta, le pondría 6 estrellas."
6573,524,2023-10-22,5,774,para lubricar es una pasada yo antes no usaba nunca esto hasta que lo probé la masturbación se siente a otro nivel de placer y de mas muy recomendable
6574,524,2023-10-13,5,385,"Suave, para nada graso y muy fresco. Me lo recomendó el chico de la tienda y es genial."
6575,524,2023-09-24,5,568,"Excelente producto.Mi mujer lo aplica en el dildo con arnés para penetrarme y la verdad, ni se nota."
6576,524,2023-09-16,5,890,"Este lubricante es genial, con muy poco que eches cumple la lubricacion de más, buenisimo."
6577,524,2023-08-27,5,606,"Después de haber probado lubricantes de diferentes marcas, sin ninguna duda este ha sido el mejor de todos.Es agradable el uso, no es pringoso y respeta el resto de juguetes.Lo único malo es cuando se te acaba."
6578,524,2023-08-23,5,899,"Nos encanta este lubricante, no sólo lo usamos con los juguetes anales, lo usamos para todo, su densidad es muy agradable y tarda en secar, el próximo compraremos el bote de 500 ml por qué no queremos que se nos acabe nunca..."
6579,524,2023-08-12,5,873,"Lubricante para todo tipo de prácticas, suave y para nada pringoso."
6580,524,2023-08-07,5,542,Ya lo había usado en otras ocasiones y va muy bien en cuanto te lo pones facilita mucho la penetración.
6581,524,2023-08-01,5,390,"Muy buen lubricante, hidrata mucho la zona y dura bastante."
6582,524,2023-07-17,5,362,"Esta genial. Es densito, no tiene olor.Encantados"
6583,524,2023-07-15,5,333,"Justo lo acabo de usar.Sirve para todo, pero es cierto que especialmente para anal viene muy bien. El aloe vera es amigable con las zonas sensibles de la piel y ayuda a dilatar.Siento que su tacto es un poco más fresquito que el del resto de lubricantes desliz!Además, como el resto de lubricantes, cunde bastante.En cuanto a si es comestible o no, sí lo es pero el sabor es un poco extraño, para eso mejor comprar un lubricante de sabores. A mí me encantan el de plátano y el de piña colada.Sin duda estos lubris nunca decepcionan."
6937,472,2023-09-15,5,469,"De textura muy suave, aceitoso, resbaladizo, nada pringoso. Es una nueva sensación en lubricantes. Aun no lo he usado con ningún juguete y es que la verdad creo que usandolo tan solo con la mano es suficiente. En bote pequeño es muy discreto."
6938,472,2023-08-16,5,1474,"Una pasada, el mejor lubricante para cascarte un buen pajote. Nada pegajoso y excelente fluidez."
7007,350,2023-07-14,5,844,"Es el tercero que compro. Belleza por donde lo mires. Textura y rebordes super suaves, lo que facilita el juego sin molestias. Tengo otros, pero sus rebordes no son tan delicados como este realidad virtual, por eso lo volvi a elegir. Apenas lubricarlo un poquito va super bien. Los de silicona necesitan un poco mas. Es verdad que la estructura no se mantiene tanto y hace algo de ruido. La ventosa va super bien y se adhiere durante largo rato.un producto de alta calidad, como todos los que probe de la tienda."
7108,475,2023-09-26,5,1611,"Queda muy bonito y estira bastante, si tienes bastante pecho quiza te cueste subirlo un poco"
7114,510,2024-01-04,5,1084,"Muy sexy.Si bien la parte de arriba es muy cómoda, y sensual. La parte de abajo no es tan cómoda.Como te quede in poco estrecho las perlitas rozan demasiado con tu perla.Visualmente es muy sexy y da mucho juego el jugar con las perlitas. Sobre todo para el sexy oral.Lo mejor que es diferente a lo típico en lencería."
7126,511,2023-08-11,5,1497,"La compré después de haberme familiarizado con las cuerdas de algodón y me parece una maravilla. El material hace que se sienta más recia, pero sin llegar a molestar, pese a que roce de forma distinta. Probablemente acabe comprando otra."
7127,511,2023-07-26,5,399,Segunda compra que hago de estas cuerdas. Calidad precio buena para empezar a hacer shibari.
7128,511,2023-07-18,3,588,"Bien de textura y grosor, buenas para introducirse, pero un poco corta."
7147,265,2023-08-29,5,103,"Me gusta mucho este vibrador mini! Es pequeño y por lo tanto genial para llevarlo de viaje, tiene varios modos de vibración, la bateria le dura bastante, es sumergible, es bonito... en resumen, es práctico y lo recomiendo mucho!"
7148,265,2023-06-26,5,517,"El tamaño es perfecto para estimular a ambas personas a la vez. El tacto muy agradable. Tiene varios modos de vibración, es práctico para lavarlo y cargarlo y también para transportarlo, dado su reducido tamaño. Muy recomendable. Algunas personas comentaban el tema de que era ruidoso, pero a mi no me lo ha parecido (espero que mis vecinos piensen lo mismo :)"
7153,355,2023-08-27,5,606,"Muy buen producto y que se puede regular la presión es estupendo.Las plumas dan más juego del que pensábamos.La cajita es algo pequeña para volver a guardarlo, pero es un detalle sin más."
7157,378,2023-12-08,5,899,"Bueno, a mi me parece una pasada e ideal para las personas que no les gusta demasiado la succión como es mi caso, pero si la vibración en la vulva y en el clítoris. En el modo intermitente despues de haber ido pasando por los tres primeros niveles de vibraciones constantes (suave, intermedio y fuerte). Es muy versátil y potente. Y bajo la ducha una pasada y un gran regalo para las personas que nunca han probado nada y quieren descubrirse."
7167,325,2024-01-09,5,1371,"Me queda de vicio, lástima que no tenga muchas tías con quien usarlo, es mejor de lo esperado"
7168,325,2023-12-14,5,1314,"Un producto de 10! Muy buena calidad y súper cómodo ,muy recomendable !!"
7170,328,2023-07-17,4,362,"Le pongo 4 ♥️ porque la vibración de la zona del punto g hace mucho ruido, por lo demás da mucho juego para usarlo en pareja, el tacto es muy suave y el conejito es genial."
7175,385,2023-08-26,5,885,"A continuación os dejo mi reseña de las anillas duramás.Este kit de anillas para el pene está formado por cuatro anillas de silicona (una es doble y cuenta como si fueran dos) y una correa, tal y como podéis ver en la foto de como quedan en el dildo EXPLORE MUSCLE de Amantis (no iba a poner una foto del mío por razones obvias xd).En cuanto a las anillas, a mi me gustan todas, pero prefiero usar la anilla doble y alguna más en la base del tronco del pene. No recomiendo usar todas porque durante la penetración a veces se mueven y no se trata de luego tener que buscarlas dentro de tu chica, especialmente, la correa.La anilla doble queda fija y presiona menos que la anilla doble MR DUPLO de Amantis y como también pasa en el MR DUPLO sirven para fijar el preservativo y que no se suba durante el sexo con tu pareja.A mí personalmente la correa no me gusta, ya que se puede abrir, ya que va cerrada por dos puntos, durante la sesión con tu pareja.Yo habitualmente usaría la anilla doble y las dos simples o solo una simple y la otra la dejaría de repuesto por si un caso.Recomiendo tener una caja donde guardarlas todas, ya que al ser muy delgadas son fáciles de perder.Por incluir 4 anillas (una es doble y cuenta como dos) y una correa, me parece que tiene un precio bastante bueno a 12 euros en oferta."
7178,386,2023-07-24,5,1420,"LA MUJER ENCANTADASIRVE, AYUDA Y DISFRUTARMOLATODO BIEN Y SATISFECHA"
7189,333,2023-09-25,5,1830,Recomendable si te cuesta empezar un beso negro (empezar porque el sabor/olor se termina disipando relativamente rápido). Pero cuando se disipa ya estás en faena y no lo dejas. Buena elección de compra.
7190,333,2023-06-11,4,911,"Como lubricante muy bien, tacto bueno, pero personalmente no noto mucho el efecto frio"
7196,277,2023-08-29,5,1084,"Pues ha encantado, superando sensaciones si lo comparamos con el clásico satysfyer.Dado que este juguete permite la penetracion con vibración es un plus para esas chicas que adoran sentir esa vibración en su interior. Junto con el palpitador de ondas del punto g que aumenta la intensidad. Aunque esta puede llegar a ser muy intensa sobre todo con mujeres que tienen la zona un poco sensible debido a embarazos y tal.La lengüeta que acompaña para lamer el clitoris es perfecta y añade ese punto que provoca unos rápidos e intensos orgasmos.Ventanjas al tener las 3 opciones de palpitador, vibrado y succionador puedes jugar con ellas y la intensidad. Un detalle importante es que son independientes hay un botón para cada una luego puedes activar o desactivar o aumentar o disminuir según te apetezca. Ideal para calmar las cosquillas para después del orgasmo y seguir"
7198,394,2023-09-14,5,866,"muy muy sexy. Si tu pareja te sorprende con esto en una cita en restaurante-copas y lo descubres según va dejando ver el escote, te pone a mil , Sirve para 2 usos al menos. Da mucho morbo"
7199,394,2023-09-05,4,254,"Son un complemento precioso, muy sexy y bastante original! Se pueden usar en pechos grandes, yo uso una 100 B y pensaba que no pegarian o quedarían algo raro, pero la verdad que no. Recomiendo limpiar el pecho y luego secarlo muy bien para favorecer que el pegamento que traen dure más tiempo.Cuando lo usas muchas veces van perdiendo la capacidad de pegarse, pero yo probé con pegamento de pestañas y se vuelven a pegar igual de bien que el primer día.Aconsejo compralos"
7200,400,2024-01-14,5,1224,"Buen lubricante, siempre usamos este y está muy bien."
7201,400,2024-01-08,5,346,Lo usamos desde hace tiempo y estamos muy contentos! No es nada pegajoso
7202,400,2023-12-16,5,718,"Uno de los mejores lubricantes, mancha poco y va muy bien con juguetes, el bote es pequeño pero dura bastante"
7203,400,2023-12-13,5,1495,Un lubricante con un olor neutro. muy versátil y cómodo.
7204,400,2023-11-14,5,766,es el mejor que he probado nunca! la verdad es que ya tenemos el pote casi acabado y lo volveremos a comprar; pero dos o tres para ya tener jejeje
7205,400,2023-11-11,5,531,Buen lubricante. Incluso sin ser de sabor no molesta en absoluto para el oral.
7206,400,2023-11-06,5,241,va super bien. Lo recomiendo muchisimo. Además el precio te renta muchísima ya que dura mucho.
7207,400,2023-10-22,5,136,"Es un lubricante bastante bueno bajo mi punto de vista, no es de los típicos que secan rápido como algunas marcas famosa"
7208,400,2023-10-14,5,899,"Nos encanta la gama desliz, este de agua junto con el de aloe nunca faltan al lado de nuestros juguetes, da mucho juego, no tiene olor y no mancha, es muy agradable y dura bastante, el botecito con el tapón que tiene es muy funcional."
7209,400,2023-09-04,4,389,"Me gusta,aunque para mi gusto se queda muy espeso y se seca rápido.Aun así es buen producto y lo sigo utilizando,ya está casi terminado.☺️"
7210,400,2023-08-31,5,532,"Muy buen lubricante, fácil de aplicar y sirve para un buen tiempo."
7211,400,2023-08-29,5,1429,"Los lubricantes ""Desliz"" los llevo utilizando mucho tiempo y es una apuesta segura. Buen producto en relación calidad y precio, y variedad. Útil para las relaciones, cómodo y limpio. ¡Gracias!"
7212,400,2023-08-26,5,42,Fantástico.Se limpia muy rápido y no queda pagajoso.
7213,400,2023-08-16,5,774,"Un producto fantástico , imprescindible en nuestros juegos"
7214,400,2023-07-28,5,936,"Para los juguetes, la masturbación o la penetracion"
7215,400,2023-07-25,5,731,Lo volvemos a comprar porque nos gusta mucho. El tamaño es ideal para llevartelo de viaje y que no ocupe mucho.Y el producto en si nos gusta mucho! No hace falta hacer servir muucho en el momento
7216,400,2023-06-21,5,650,"Excelente. Es aplicaárselo y correrse en 1mt, con él o con jugete"
7217,400,2023-06-20,5,941,"Es un clásico, llevo años usándolo, sola y en pareja. En comparación con otros lubricantes, este no mancha y no se vuelve pegajoso al rato. Es imprescindible."
7786,318,2023-12-18,2,36,"La verdad que como dice la gente no se pega nada a la piel... pero nada de nada... en mi caso quería no solo para atar o inmobilizar sino tmb para solo tapar pezón o algún cosa así y no pega directamente sobre la piel, solo pega sobre si mismo...."
7823,444,2024-01-09,5,1333,"Es genial, me ha gustado muchísimo. Es un poco pegajoso por que es mas denso de lo que esperaba, pero facilita el deslizamiento y tiene buen sabor. Hay que tener cuidado por que con poquita cantidad es suficiente. El proximo que quiero coger es el de chocolate."
